sample_id,db_id,question,score,gold_sql,cate_len_tbls,cate_gold_c,need_high|wrong,need_high|correct,need_mid|wrong,need_mid|correct,need_low|wrong,need_low|correct,need_1|wrong,need_1|correct,need_2|wrong,need_2|correct,need_3+|wrong,need_3+|correct,virtual_table,description,pred_sql,s_sel,s_agg,s_nest,s_cond,s_oth,pm_score,pm_score_rank
train.6785,activity_1,What is the name of the activity that has the most faculty members involved in?,1,SELECT T1.activity_name FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.activity_name FROM Activity AS T1 JOIN Faculty_participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of activity names from the 'Activity' table that are participated in by faculty members. The results are grouped by activity ID and ordered by the number of faculty members participating in each activity, with a limit on the number of results returned based on a specified number.",SELECT activity_name FROM Activity WHERE actid = (SELECT actid FROM Faculty_Participates_in GROUP BY actid ORDER BY COUNT(FacID) DESC LIMIT 1),1.0,0.0,0.0,0.0,0.5,1.5,1
train.6787,activity_1,Show the ids of the students who don't participate in any activity.,1,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Participates_in,2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Participates_in,"This virtual table lists the unique identifiers of students from the 'Student' table who are not participating in any activities. The query uses the EXCEPT clause to exclude those students who are found in the 'Participates_in' table, effectively showing only those students who are not involved in any activities.",SELECT StuID FROM Student WHERE StuID NOT IN (SELECT stuid FROM Participates_in);,1.0,1.0,0.5,0.0,1.0,3.5,6
train.6790,activity_1,What are the ids of the students who are under 20 years old and are involved in at least one activity.,1,SELECT StuID FROM Participates_in INTERSECT SELECT StuID FROM Student WHERE age  <  20,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT StuID FROM Participates_in INTERSECT SELECT StuID FROM Student WHERE age  <  [PLACEHOLDER-TYPE:NUMBER],This virtual table identifies students who participate in activities and are below a certain age. The placeholder in the WHERE clause represents the age limit.,SELECT DISTINCT p.stuid FROM Participates_in p JOIN Student s ON p.stuid = s.StuID WHERE s.Age < 20;,1.0,1.0,0.0,0.5,1.0,3.5,6
train.6791,activity_1,What is the first and last name of the student participating in the most activities?,1,"SELECT T1.fname ,  T1.lname FROM Student AS T1 JOIN Participates_in AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT 1",2,high,False,True,False,False,False,False,False,False,False,True,False,False,"SELECT T1.fname ,  T1.lname FROM Student AS T1 JOIN Participates_in AS T2 ON T1.StuID  =  T2.StuID GROUP BY T1.StuID ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides the first and last names of students who participate in activities, sorted by the number of activities they are involved in. The placeholder in the LIMIT clause allows for specifying the maximum number of students to return.","SELECT S.Fname, S.LName
FROM Student S
JOIN Participates_in P ON S.StuID = P.stuid
GROUP BY S.StuID
ORDER BY COUNT(P.actid) DESC
LIMIT 1;",1.0,1.0,1.0,1.0,0.5,4.5,12
train.6793,activity_1,What is the name of the activity with the most students?,1,SELECT T1.activity_name FROM Activity AS T1 JOIN Participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT 1,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.activity_name FROM Activity AS T1 JOIN Participates_in AS T2 ON T1.actID  =  T2.actID GROUP BY T1.actID ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of activity names from the 'Activity' table, showing the most participated activities based on the number of students involved. The placeholder in the LIMIT clause allows the user to specify how many top activities they want to retrieve.",SELECT activity_name FROM Activity WHERE actid = (SELECT actid FROM Participates_in GROUP BY actid ORDER BY COUNT(stuid) DESC LIMIT 1),1.0,0.0,0.0,0.0,0.5,1.5,1
train.6803,flight_4,Find the name of the airport in the city of Goroka.,1,SELECT name FROM airports WHERE city  =  'Goroka',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM airports WHERE city  =  [PLACEHOLDER-TYPE:STRING],This virtual table describes the names of airports located in a specific city from the 'airports' table. The placeholder in the WHERE clause represents the name of the city.,SELECT name FROM airports WHERE city = 'Goroka';,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6805,flight_4,"Find the name, city, country, and altitude (or elevation) of the airports in the city of New York.",1,"SELECT name ,  city ,  country ,  elevation FROM airports WHERE city  =  'New York'",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT name ,  city ,  country ,  elevation FROM airports WHERE city  =  [PLACEHOLDER-TYPE:STRING]","This virtual table describes the names, cities, countries, and elevations of airports from the 'airports' table that are located in a specific city. The placeholder in the WHERE clause represents the name of the city.","SELECT name, city, country, elevation FROM airports WHERE city = 'New York';",1.0,1.0,1.0,1.0,1.0,5.0,20
train.6807,flight_4,How many airlines are there?,1,SELECT count(*) FROM airlines,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM airlines,"This virtual table provides the total number of airlines recorded in the 'airlines' table. The query counts all entries in the table, which helps in understanding the scale of airline operations available in the database.",SELECT COUNT(*) AS airline_count FROM airlines;,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6809,flight_4,How many airlines does Russia has?,1,SELECT count(*) FROM airlines WHERE country  =  'Russia',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM airlines WHERE country  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of airlines from the 'airlines' table that are based in a specific country. The placeholder in the WHERE clause represents the name of the country.,SELECT COUNT(DISTINCT a.alid) AS airline_count FROM airlines a WHERE a.country = 'Russia';,0.0,1.0,1.0,0.5,1.0,3.5,6
train.6811,flight_4,What is the maximum elevation of all airports in the country of Iceland?,1,SELECT max(elevation) FROM airports WHERE country  =  'Iceland',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT max(elevation) FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the maximum elevation of airports located in a specific country from the 'airports' table. The placeholder in the WHERE clause represents the name of the country.,SELECT MAX(elevation) AS max_elevation FROM airports WHERE country = 'Iceland';,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6813,flight_4,Find the name of the airports located in Cuba or Argentina.,1,SELECT name FROM airports WHERE country  =  'Cuba' OR country  =  'Argentina',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING] OR country  =  [PLACEHOLDER-TYPE:STRING],This virtual table lists the names of airports located in specific countries. The placeholders in the WHERE clause represent the names of the countries being queried.,"SELECT name FROM airports WHERE country IN ('Cuba', 'Argentina');",1.0,1.0,1.0,0.0,1.0,4.0,8
train.6815,flight_4,Find the country of the airlines whose name starts with 'Orbit'.,1,SELECT country FROM airlines WHERE name LIKE 'Orbit%',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT country FROM airlines WHERE name LIKE [PLACEHOLDER-TYPE:STRING],This virtual table describes the country of airlines from the 'airlines' table that match a specific name pattern. The placeholder in the WHERE clause represents the airline's name to filter the results.,SELECT airlines.country FROM airlines WHERE airlines.name LIKE 'Orbit%';,1.0,1.0,1.0,0.5,1.0,4.5,10
train.6817,flight_4,Find the name of airports whose altitude is between -50 and 50.,1,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM airports WHERE elevation BETWEEN [PLACEHOLDER-TYPE:NUMBER] AND [PLACEHOLDER-TYPE:NUMBER],This virtual table lists the names of airports from the 'airports' table that are situated at an elevation within a specified range. The placeholders in the WHERE clause represent the minimum and maximum elevation values.,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50;,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6819,flight_4,Which country is the airport that has the highest altitude located in?,1,SELECT country FROM airports ORDER BY elevation DESC LIMIT 1,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT country FROM airports ORDER BY elevation DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of countries from the 'airports' table, sorted by the elevation of the airports in descending order. The placeholder in the LIMIT clause indicates the maximum number of countries to return.",SELECT country FROM airports WHERE elevation = (SELECT MAX(elevation) FROM airports);,1.0,1.0,0.0,0.0,0.0,2.0,1
train.6821,flight_4,Find the number of airports whose name contain the word 'International'.,1,SELECT count(*) FROM airports WHERE name LIKE '%International%',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM airports WHERE name LIKE [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of airports from the 'airports' table that match a specific name pattern. The placeholder in the WHERE clause allows for flexible searching of airport names based on user input.,SELECT COUNT(*) AS airport_count FROM airports WHERE name LIKE '%International%';,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6823,flight_4,How many different cities do have some airport in the country of Greenland?,1,SELECT count(DISTINCT city) FROM airports WHERE country  =  'Greenland',1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT count(DISTINCT city) FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of distinct cities from the 'airports' table that are located in a specific country. The placeholder in the WHERE clause represents the name of the country.,SELECT COUNT(DISTINCT city) AS different_cities FROM airports WHERE country = 'Greenland';,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6827,flight_4,Find the number of routes whose destination airports are in Canada.,1,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  'Canada',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of destination airports from the 'airports' table that are associated with routes in a specific country. The placeholder in the WHERE clause represents the country name.,SELECT COUNT(*) AS route_count FROM routes r JOIN airports a ON r.dst_apid = a.apid WHERE a.country = 'Canada';,1.0,1.0,1.0,0.5,1.0,4.5,10
train.6829,flight_4,"Find the name, city, and country of the airport that has the lowest altitude.",1,"SELECT name ,  city ,  country FROM airports ORDER BY elevation LIMIT 1",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT name ,  city ,  country FROM airports ORDER BY elevation LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of airport names along with their respective cities and countries from the 'airports' table, ordered by elevation. The placeholder in the LIMIT clause allows the user to specify the maximum number of records to return.","SELECT name, city, country FROM airports ORDER BY elevation ASC LIMIT 1;",1.0,1.0,1.0,1.0,1.0,5.0,20
train.6832,flight_4,"What is the name, city, and country of the airport with the highest elevation?",1,"SELECT name ,  city ,  country FROM airports ORDER BY elevation DESC LIMIT 1",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT name ,  city ,  country FROM airports ORDER BY elevation DESC LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of airport names along with their respective cities and countries from the 'airports' table, sorted by elevation in descending order. The placeholder in the LIMIT clause represents the maximum number of records to return.","SELECT name, city, country FROM airports WHERE elevation = (SELECT MAX(elevation) FROM airports);",1.0,1.0,0.0,0.0,0.0,2.0,1
train.6839,flight_4,Find the number of different airports which are the destinations of the American Airlines.,1,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of distinct destination airport IDs associated with a specific airline from the 'airlines' and 'routes' tables. The placeholder in the WHERE clause represents the name of the airline being queried.,"SELECT COUNT(DISTINCT dst_apid) AS num_dest_airports 
FROM routes 
WHERE alid = (SELECT alid FROM airlines WHERE name = 'American Airlines')",1.0,1.0,0.0,0.5,1.0,3.5,6
train.6845,flight_4,List all countries and their number of airlines in the descending order of number of airlines.,1,"SELECT country ,  count(*) FROM airlines GROUP BY country ORDER BY count(*) DESC",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT country ,  count(*) FROM airlines GROUP BY country ORDER BY count(*) DESC","This virtual table summarizes the number of airlines grouped by their country of origin. The placeholder in the SELECT statement allows for counting the total number of airlines per country, and the results are ordered by the count in descending order.","SELECT country, COUNT(*) AS number_of_airlines FROM airlines GROUP BY country ORDER BY number_of_airlines DESC;",1.0,1.0,1.0,1.0,0.5,4.5,10
train.6847,flight_4,How many airports are there per country? Order the countries by decreasing number of airports.,1,"SELECT count(*) ,  country FROM airports GROUP BY country ORDER BY count(*) DESC",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT count(*) ,  country FROM airports GROUP BY country ORDER BY count(*) DESC","This virtual table provides a count of airports grouped by their respective countries, sorted in descending order of the number of airports in each country. The placeholder in the SELECT clause represents the count of airports, while the GROUP BY clause organizes the results by country.","SELECT country, COUNT(*) AS airport_count FROM airports GROUP BY country ORDER BY airport_count DESC;",1.0,1.0,1.0,1.0,0.5,4.5,10
train.6849,flight_4,How many airports are there per city in the United States? Order the cities by decreasing number of airports.,1,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT count(*) ,  city FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING] GROUP BY city ORDER BY count(*) DESC","This virtual table provides a count of airports grouped by city from the 'airports' table, filtered by a specific country. The placeholder in the WHERE clause represents the name of the country.","SELECT city, COUNT(*) AS airport_count FROM airports WHERE country = 'United States' GROUP BY city ORDER BY airport_count DESC;",1.0,1.0,1.0,1.0,0.5,4.5,10
train.6851,flight_4,Return the cities with more than 3 airports in the United States.,1,SELECT city FROM airports WHERE country  =  'United States' GROUP BY city HAVING count(*)  >  3,1,high,False,True,False,False,False,False,False,True,False,False,False,False,SELECT city FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING] GROUP BY city HAVING count(*)  >  [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of cities from the 'airports' table that are located in a specific country. The results are grouped by city, and only those cities with more than a specified number of airports are included. The placeholders in the WHERE clause represent the country's name, and the HAVING clause represents the minimum count of airports required for a city to be included in the results.",SELECT city FROM airports WHERE country = 'United States' GROUP BY city HAVING COUNT(apid) > 3;,1.0,1.0,1.0,0.8333333333333333,1.0,4.833333333333333,19
train.6853,flight_4,How many cities are there that have more than 3 airports?,1,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  [PLACEHOLDER-TYPE:NUMBER]),This virtual table counts the number of cities that have more than a specified number of airports. The placeholder in the HAVING clause represents the minimum number of airports required in a city for it to be included in the count.,SELECT COUNT(DISTINCT city) AS city_count FROM airports WHERE apid IN (SELECT apid FROM airports GROUP BY city HAVING COUNT(apid) > 3);,0.0,1.0,1.0,0.0,1.0,3.0,3
train.6855,flight_4,List the cities which have more than one airport and number of airports.,1,"SELECT city ,  count(*) FROM airports GROUP BY city HAVING count(*)  >  1",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT city ,  count(*) FROM airports GROUP BY city HAVING count(*)  >  [PLACEHOLDER-TYPE:NUMBER]",This virtual table summarizes the number of airports located in each city from the 'airports' table. The placeholder in the HAVING clause represents the minimum count of airports that must be present in a city for it to be included in the results.,"SELECT city, COUNT(*) AS number_of_airports 
FROM airports 
GROUP BY city 
HAVING COUNT(*) > 1;",1.0,1.0,1.0,0.75,1.0,4.75,17
train.6861,flight_4,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.",1,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",2,mid,False,False,False,True,False,False,False,False,False,True,False,False,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC","This virtual table provides a count of routes originating from each airport, along with the airport names. The data is aggregated by airport name and sorted in descending order based on the number of routes. The placeholders in the query allow for dynamic adjustments to the selection criteria if needed.","SELECT airports.name AS airport_name, COUNT(routes.rid) AS number_of_routes 
FROM routes 
JOIN airports ON routes.src_apid = airports.apid 
GROUP BY airports.name 
ORDER BY number_of_routes DESC;",0.5,1.0,1.0,1.0,0.5,4.0,8
train.6863,flight_4,Find the average elevation of all airports for each country.,1,"SELECT avg(elevation) ,  country FROM airports GROUP BY country",1,mid,False,False,False,True,False,False,False,True,False,False,False,False,"SELECT avg(elevation) ,  country FROM airports GROUP BY country","This virtual table provides the average elevation of airports grouped by their respective countries. The placeholder in the SELECT clause represents the average elevation, while the country is used to categorize the results.","SELECT country, AVG(elevation) AS average_elevation FROM airports GROUP BY country;",1.0,1.0,1.0,1.0,1.0,5.0,20
train.6865,flight_4,Find the cities which have exactly two airports.,1,SELECT city FROM airports GROUP BY city HAVING count(*)  =  2,1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT city FROM airports GROUP BY city HAVING count(*)  =  [PLACEHOLDER-TYPE:NUMBER],This virtual table provides a list of cities that have a specific number of airports. The placeholder in the HAVING clause represents the count of airports in those cities.,SELECT city FROM airports GROUP BY city HAVING COUNT(apid) = 2;,1.0,1.0,1.0,0.75,1.0,4.75,17
train.6869,flight_4,Find the number of routes with destination airports in Italy.,1,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of routes that lead to airports located in a specific country. The placeholder in the WHERE clause represents the name of the country being queried.,SELECT COUNT(*) AS route_count FROM routes r JOIN airports a ON r.dst_apid = a.apid WHERE a.country = 'Italy';,1.0,1.0,1.0,0.5,1.0,4.5,10
train.6871,flight_4,Return the number of routes with destination airport in Italy operated by the airline with name 'American Airlines'.,1,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  'Italy' AND T3.name  =  'American Airlines',3+,low,False,False,False,False,False,True,False,False,False,False,False,True,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  [PLACEHOLDER-TYPE:STRING] AND T3.name  =  [PLACEHOLDER-TYPE:STRING],This virtual table provides the count of routes from the 'routes' table that connect to airports in a specific country and are operated by a specific airline. The placeholders in the WHERE clause represent the country and airline name respectively.,SELECT COUNT(*) FROM routes r JOIN airlines a ON r.alid = a.alid JOIN airports ap ON r.dst_apid = ap.apid WHERE ap.country = 'Italy' AND a.name = 'American Airlines';,1.0,1.0,1.0,0.5,1.0,4.5,10
train.6875,flight_4,Find the number of routes from the United States to Canada.,1,SELECT count(*) FROM routes WHERE dst_apid IN (SELECT apid FROM airports WHERE country  =  'Canada') AND src_apid IN (SELECT apid FROM airports WHERE country  =  'United States'),2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT count(*) FROM routes WHERE dst_apid IN (SELECT apid FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING]) AND src_apid IN (SELECT apid FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING]),This virtual table counts the number of routes from the 'routes' table where the destination and source airports are located in specific countries. The placeholders in the WHERE clause represent the names of the countries being queried.,SELECT COUNT(*) AS route_count FROM routes r JOIN airports src ON r.src_apid = src.apid JOIN airports dst ON r.dst_apid = dst.apid WHERE src.country = 'United States' AND dst.country = 'Canada';,1.0,1.0,0.0,0.3333333333333333,1.0,3.333333333333333,5
train.6877,flight_4,Find the id of routes whose source and destination airports are in the United States.,1,SELECT rid FROM routes WHERE dst_apid IN (SELECT apid FROM airports WHERE country  =  'United States') AND src_apid IN (SELECT apid FROM airports WHERE country  =  'United States'),2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT rid FROM routes WHERE dst_apid IN (SELECT apid FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING]) AND src_apid IN (SELECT apid FROM airports WHERE country  =  [PLACEHOLDER-TYPE:STRING]),This virtual table lists the unique identifiers of routes from the 'routes' table that have both source and destination airports located in a specific country. The placeholders in the WHERE clause represent the country names for both the source and destination airports.,SELECT rid FROM routes WHERE src_apid IN (SELECT apid FROM airports WHERE country = 'United States') AND dst_apid IN (SELECT apid FROM airports WHERE country = 'United States');,1.0,1.0,1.0,1.0,1.0,5.0,20
train.6882,flight_4,What is the name of the airport with the most number of routes that start in China?,1,SELECT T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid WHERE T1.country  =  'China' GROUP BY T1.name ORDER BY count(*) DESC LIMIT 1,2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid WHERE T1.country  =  [PLACEHOLDER-TYPE:STRING] GROUP BY T1.name ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of airport names from the 'airports' table that are located in a specific country. It joins the 'airports' table with the 'routes' table to filter the airports based on their source airport ID. The results are grouped by airport name and ordered by the number of routes originating from those airports, with a limit on the number of results returned.","SELECT airports.name
FROM airports
JOIN routes ON airports.apid = routes.src_apid
WHERE airports.country = 'China'
GROUP BY airports.apid
ORDER BY COUNT(routes.rid) DESC
LIMIT 1;",1.0,0.0,1.0,0.5,0.5,3.0,3
train.6885,tracking_orders,What is the id of the most recent order?,1,SELECT order_id FROM orders ORDER BY date_order_placed DESC LIMIT 1,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT order_id FROM orders ORDER BY date_order_placed DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of order IDs from the 'Orders' table, sorted by the date the orders were placed in descending order. The placeholder in the LIMIT clause allows the user to specify the maximum number of order IDs to retrieve.",SELECT order_id FROM Orders ORDER BY date_order_placed DESC LIMIT 1;,1.0,1.0,1.0,1.0,1.0,5.0,24
train.6887,tracking_orders,what are the order id and customer id of the oldest order?,1,"SELECT order_id ,  customer_id FROM orders ORDER BY date_order_placed LIMIT 1",1,low,False,False,False,False,False,True,False,True,False,False,False,False,"SELECT order_id ,  customer_id FROM orders ORDER BY date_order_placed LIMIT [PLACEHOLDER-TYPE:NUMBER]","This virtual table provides a list of order IDs and their corresponding customer IDs from the 'Orders' table, sorted by the date the orders were placed. The placeholder in the LIMIT clause allows for specifying the maximum number of records to return.","SELECT order_id, customer_id FROM Orders ORDER BY date_order_placed ASC LIMIT 1;",1.0,1.0,1.0,1.0,1.0,5.0,24
train.6889,tracking_orders,"Find the id of the order whose shipment tracking number is ""3452"".",1,SELECT order_id FROM shipments WHERE shipment_tracking_number = '3452',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT order_id FROM shipments WHERE shipment_tracking_number = [PLACEHOLDER-TYPE:STRING],This virtual table describes the unique identifiers of orders from the 'Shipments' table that are associated with a specific shipment tracking number. The placeholder in the WHERE clause represents the tracking number of the shipment.,SELECT Orders.order_id FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_tracking_number = '3452';,0.0,1.0,1.0,0.5,1.0,3.5,10
train.6891,tracking_orders,Find the ids of all the order items whose product id is 11.,1,SELECT order_item_id FROM order_items WHERE product_id = 11,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT order_item_id FROM order_items WHERE product_id = [PLACEHOLDER-TYPE:NUMBER],This virtual table describes the unique identifiers of order items from the 'Order_Items' table that are associated with a specific product. The placeholder in the WHERE clause represents the product's identifier.,SELECT order_item_id FROM Order_Items WHERE product_id = '11';,1.0,1.0,1.0,0.5,1.0,4.5,16
train.6893,tracking_orders,"List the name of all the distinct customers who have orders with status ""Packing"".",1,SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = 'Packing',2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = [PLACEHOLDER-TYPE:STRING],This virtual table provides a list of unique customer names from the 'Customers' table who have placed orders with a specific status. The placeholder in the WHERE clause represents the order status being queried.,SELECT DISTINCT Customers.customer_name FROM Customers JOIN Orders ON Customers.customer_id = Orders.customer_id WHERE Orders.order_status = 'Packing';,1.0,1.0,1.0,0.5,0.5,4.0,13
train.6897,tracking_orders,What is the name of the customer who has the most orders?,1,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of customer names from the 'Customers' table who have placed orders, sorted by the number of orders they have made in descending order. The placeholder in the LIMIT clause represents the maximum number of customer names to return.","SELECT c.customer_name
FROM Customers c
JOIN Orders o ON c.customer_id = o.customer_id
GROUP BY c.customer_id
ORDER BY COUNT(o.order_id) DESC
LIMIT 1;",1.0,1.0,1.0,1.0,0.5,4.5,16
train.6899,tracking_orders,What is the customer id of the customer who has the most orders?,1,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of customer IDs from the 'Customers' table who have placed orders, sorted by the number of orders in descending order. The placeholder in the LIMIT clause allows for specifying the maximum number of customer IDs to return.",SELECT customer_id FROM Orders GROUP BY customer_id ORDER BY COUNT(order_id) DESC LIMIT 1;,0.0,0.0,1.0,1.0,0.5,2.5,4
train.6901,tracking_orders,"Give me a list of id and status of orders which belong to the customer named ""Jeramie"".",1,"SELECT T2.order_id ,  T2.order_status FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_name = 'Jeramie'",2,mid,False,False,False,True,False,False,False,False,False,True,False,False,"SELECT T2.order_id ,  T2.order_status FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_name = [PLACEHOLDER-TYPE:STRING]",This virtual table provides the order IDs and their current statuses for orders placed by a specific customer from the 'Customers' and 'Orders' tables. The placeholder in the WHERE clause represents the customer's name.,"SELECT Orders.order_id, Orders.order_status FROM Orders JOIN Customers ON Orders.customer_id = Customers.customer_id WHERE Customers.customer_name = 'Jeramie';",1.0,1.0,1.0,0.5,1.0,4.5,16
